1.03046e-06 9.95205e-07 8.84058e-07 8.12611e-06 6.57145e-06 9.2983e-06 8.42727e-06 6.17427e-07 2.49782e-05 1.67039e-05 8.20279e-06 1.7818e-05 2.61396e-06 5.96495e-06 1.15199e-05 2.6333e-05 2.2018e-05 5.21693e-06 2.2808e-06 1.4931e-06 2.98747e-07 4.10756e-06 2.95166e-06 4.42535e-08 6.24841e-06 1.54963e-05 1.09083e-05 1.40587e-05 7.18241e-06 1.99738e-06 4.37464e-06 3.90503e-06
5.85508e-06 2.54166e-06 1.12756e-06 4.41233e-06 5.31076e-06 1.10898e-05 6.74731e-06 9.19213e-06 1.67302e-05 1.9536e-06 3.99687e-06 5.53364e-07 4.86754e-07 1.4265e-06 1.57436e-05 1.33525e-05 9.62632e-06 8.98486e-06 3.20886e-07 6.13976e-06 2.93158e-06 7.0524e-06 4.79243e-07 9.52082e-08 6.17601e-06 2.88004e-05 2.09432e-05 1.66027e-05 1.53483e-05 9.9861e-05 3.6328e-05 8.94853e-06
1.41168e-05 2.39219e-06 1.98872e-06 1.15742e-05 2.18168e-05 6.36678e-06 2.70866e-06 8.40993e-06 1.89367e-06 6.87871e-06 2.42036e-06 8.19358e-06 3.61264e-05 9.52989e-06 1.14153e-06 5.56858e-06 8.54667e-07 3.70749e-06 2.32293e-06 1.86568e-05 8.86548e-06 1.1096e-06 8.5608e-07 1.14957e-05 1.19775e-05 2.01366e-05 1.97843e-05 9.07183e-06 6.78009e-06 9.93575e-05 1.81882e-05 2.65829e-05
1.20064e-05 2.3488e-05 2.16958e-06 5.40724e-06 1.04435e-05 3.63697e-06 1.20363e-05 2.33616e-05 1.14898e-05 1.57084e-05 3.09759e-07 9.61215e-06 6.24742e-06 5.74545e-06 6.29118e-07 6.44106e-06 8.60719e-06 3.6561e-06 1.19404e-06 2.59923e-06 3.88558e-06 3.8576e-06 2.30259e-06 2.01225e-05 1.0128e-05 6.93172e-06 1.44543e-05 5.85642e-07 8.45088e-07 1.38997e-05 2.63205e-07 8.52166e-07
8.81524e-05 5.63033e-05 9.96788e-06 1.02547e-05 2.78775e-05 1.72367e-05 1.54716e-05 2.59284e-05 1.89589e-05 5.44452e-06 2.74818e-06 2.37085e-05 2.43105e-05 2.95502e-06 8.24606e-07 5.13704e-06 5.37807e-06 3.71963e-07 6.68017e-06 3.34815e-05 7.69266e-05 5.25922e-05 3.72796e-06 2.70099e-06 1.53769e-06 2.19021e-05 2.48478e-05 3.21165e-06 4.81952e-06 2.23572e-06 1.00366e-05 4.00429e-05
3.76052e-05 1.46107e-05 1.58873e-05 2.43298e-06 2.17881e-05 2.41794e-05 1.08939e-05 1.39982e-05 2.03074e-05 2.10862e-06 1.1078e-05 1.2249e-05 7.196e-06 1.45874e-06 1.00342e-06 5.90377e-06 8.34891e-06 8.03828e-06 2.00718e-05 3.4058e-05 6.44606e-05 5.09279e-05 2.67017e-05 2.20986e-06 7.87217e-06 2.08471e-05 7.33349e-06 3.78753e-06 3.14218e-06 5.11178e-07 8.18175e-06 4.75553e-05
3.82898e-06 3.14572e-06 1.03538e-06 5.07689e-07 8.93639e-06 1.48462e-05 1.35608e-05 1.78811e-05 1.3827e-05 4.2959e-06 2.98758e-05 1.88888e-05 8.90747e-06 4.12342e-06 8.60971e-06 2.50701e-06 6.30434e-06 1.74136e-05 2.15678e-05 7.94615e-06 3.74862e-06 2.00355e-05 8.57808e-05 1.98627e-05 9.84276e-06 1.16924e-05 1.70638e-06 4.51314e-06 3.31724e-06 6.25325e-07 6.1634e-06 4.63871e-06
1.50039e-05 1.10285e-05 8.50239e-06 2.20529e-06 1.88256e-06 5.67095e-06 6.16449e-06 8.9425e-06 8.85189e-06 2.7713e-06 1.36767e-05 4.0415e-06 2.77725e-05 9.54438e-06 2.4834e-05 5.52313e-06 2.86289e-06 2.5891e-05 3.00514e-05 6.36086e-06 3.00229e-06 9.424e-07 4.754e-05 2.76252e-05 9.56449e-06 1.48033e-06 6.9412e-07 1.20133e-07 1.51489e-07 3.0995e-06 8.94919e-06 6.58864e-06
7.37561e-06 2.53157e-05 1.6601e-05 8.45116e-06 4.66098e-06 1.10613e-05 4.1882e-06 1.65993e-06 1.61589e-06 4.09388e-06 3.08952e-06 6.69342e-06 1.26066e-05 1.7328e-05 2.87142e-05 1.28077e-05 1.88466e-06 3.08069e-06 1.51029e-05 1.21197e-05 2.75394e-06 4.37664e-06 2.29248e-05 1.28711e-05 1.08047e-07 4.16661e-06 2.11887e-06 5.92256e-06 8.35006e-06 1.31535e-06 1.18709e-05 6.4236e-06
1.56422e-06 1.4404e-06 1.30425e-05 2.02414e-05 9.58518e-06 3.74699e-05 3.49382e-06 5.99449e-06 8.32402e-06 1.3572e-05 9.33989e-06 1.78217e-05 6.26427e-06 6.43452e-06 2.26139e-05 2.44305e-05 1.47665e-05 3.68495e-06 2.39873e-06 1.65328e-05 2.48306e-05 3.54185e-06 6.38413e-06 1.29009e-06 1.93743e-05 1.2898e-05 2.05027e-05 2.9455e-05 2.62106e-05 3.38396e-06 6.74135e-06 5.5071e-06
